"X1","Center_start","Center_stop","Contact_Right_start","Contact_Right_stop","Right_start","Right_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop"
791,NA,NA,13038.7,13039.06667,9323.733333,9324.633333,NA,NA,NA,NA
792,NA,NA,13039.1,13040.53333,9324.7,9324.866667,NA,NA,NA,NA
793,NA,NA,13131.66667,13131.9,9324.966667,9326.733333,NA,NA,NA,NA
794,NA,NA,13134.53333,13139.7,9391.633333,9394.266667,NA,NA,NA,NA
795,NA,NA,13139.73333,13232.86667,9419.833333,9422.533333,NA,NA,NA,NA
796,NA,NA,13234.4,13301.23333,9443.733333,9444,NA,NA,NA,NA
797,NA,NA,13305.86667,13305.9,9454.066667,9459.4,NA,NA,NA,NA
798,NA,NA,13306.6,13306.86667,9459.566667,9463.533333,NA,NA,NA,NA
799,NA,NA,13306.96667,13347,9463.8,9463.833333,NA,NA,NA,NA
800,NA,NA,13371.6,13384.73333,9464,9471.5,NA,NA,NA,NA
801,NA,NA,13482.2,13483.3,9475.033333,9478.4,NA,NA,NA,NA
802,NA,NA,13490.73333,13490.9,9501.133333,9504.333333,NA,NA,NA,NA
803,NA,NA,13491.36667,13495.2,9504.466667,9505.133333,NA,NA,NA,NA
804,NA,NA,13495.23333,13499.8,9505.433333,9505.466667,NA,NA,NA,NA
805,NA,NA,13500.26667,13500.8,9507.133333,9507.6,NA,NA,NA,NA
806,NA,NA,13513.5,13514.23333,9508,9509.566667,NA,NA,NA,NA
807,NA,NA,13514.36667,13514.63333,9510.1,9510.133333,NA,NA,NA,NA
808,NA,NA,13604.9,13609.6,9510.166667,9510.2,NA,NA,NA,NA
809,NA,NA,13617.96667,13618.3,9510.333333,9553.866667,NA,NA,NA,NA
810,NA,NA,13619.26667,13622.5,9582.966667,9584.033333,NA,NA,NA,NA
811,NA,NA,13629.53333,13629.7,9594.5,9594.866667,NA,NA,NA,NA
812,NA,NA,13629.73333,13630.5,9595.233333,9595.666667,NA,NA,NA,NA
813,NA,NA,13630.53333,13630.6,9666.2,9666.466667,NA,NA,NA,NA
814,NA,NA,13631.73333,13632.86667,9668.5,9693.133333,NA,NA,NA,NA
815,NA,NA,13632.9,13634.13333,9708.6,9710.633333,NA,NA,NA,NA
816,NA,NA,13732.36667,13732.96667,9722.5,9725.166667,NA,NA,NA,NA
817,NA,NA,13787.06667,13788,9727.066667,9727.1,NA,NA,NA,NA
818,NA,NA,13790.83333,13824.03333,9727.166667,9728.166667,NA,NA,NA,NA
819,NA,NA,13824.26667,13825,9728.3,9732.233333,NA,NA,NA,NA
820,NA,NA,13825.16667,13825.2,9735.033333,9735.7,NA,NA,NA,NA
821,NA,NA,13825.23333,13825.26667,9750.1,9762.5,NA,NA,NA,NA
822,NA,NA,13825.43333,13825.46667,9762.8,9762.866667,NA,NA,NA,NA
823,NA,NA,13828.5,13834.36667,9764.033333,9764.366667,NA,NA,NA,NA
824,NA,NA,13886.96667,14026.63333,9764.433333,9765.5,NA,NA,NA,NA
825,NA,NA,14026.7,14026.73333,9765.8,9770.766667,NA,NA,NA,NA
826,NA,NA,14026.8,14028,9774.566667,9774.633333,NA,NA,NA,NA
827,NA,NA,14028.2,14028.23333,9818.366667,9818.966667,NA,NA,NA,NA
828,NA,NA,14028.26667,14028.36667,9834.733333,9856.966667,NA,NA,NA,NA
829,NA,NA,14029.96667,14031.06667,9875.5,9876.1,NA,NA,NA,NA
830,NA,NA,14031.16667,14083.76667,9877.466667,9879.166667,NA,NA,NA,NA
831,NA,NA,14093.5,14121.26667,9909.8,9910.233333,NA,NA,NA,NA
832,NA,NA,14121.33333,14124.9,9910.966667,9913.433333,NA,NA,NA,NA
833,NA,NA,14142.16667,14144.63333,9914.4,9914.5,NA,NA,NA,NA
834,NA,NA,14145.96667,14146.23333,9914.766667,9947.5,NA,NA,NA,NA
835,NA,NA,14207.6,14207.86667,9948.066667,9948.166667,NA,NA,NA,NA
836,NA,NA,14209.83333,14209.93333,9948.3,9948.333333,NA,NA,NA,NA
837,NA,NA,14209.96667,14210.23333,9948.366667,9952.9,NA,NA,NA,NA
838,NA,NA,14210.26667,14210.3,9953.1,9953.2,NA,NA,NA,NA
839,NA,NA,14215.83333,14225.43333,9953.3,9953.333333,NA,NA,NA,NA
840,NA,NA,14284.23333,14284.56667,9959.4,9959.5,NA,NA,NA,NA
841,NA,NA,14285.93333,14287.76667,9959.733333,9968.766667,NA,NA,NA,NA
842,NA,NA,14345.83333,14346.2,9969.7,9969.8,NA,NA,NA,NA
843,NA,NA,14362.1,14362.93333,9969.833333,9969.866667,NA,NA,NA,NA
844,NA,NA,14383.5,14383.6,9970.7,9976.866667,NA,NA,NA,NA
845,NA,NA,14383.7,14384.26667,9979.3,9980.733333,NA,NA,NA,NA
846,NA,NA,14386.86667,14387.16667,9980.8,9980.933333,NA,NA,NA,NA
847,NA,NA,14462.93333,14463.1,9981.933333,9982.033333,NA,NA,NA,NA
848,NA,NA,14464.5,14465.03333,9982.166667,9983.6,NA,NA,NA,NA
849,NA,NA,14469.63333,14469.76667,10019.06667,10020.1,NA,NA,NA,NA
850,NA,NA,14470.33333,14470.6,10026.63333,10026.66667,NA,NA,NA,NA
851,NA,NA,14470.7,14479.43333,10027.3,10028.2,NA,NA,NA,NA
852,NA,NA,14509.4,14510.23333,10029.26667,10030.76667,NA,NA,NA,NA
853,NA,NA,14512.8,14513.56667,10030.83333,10031,NA,NA,NA,NA
854,NA,NA,14574.66667,14575.5,10033.7,10040,NA,NA,NA,NA
855,NA,NA,14593.6,14594.23333,10077.33333,10077.4,NA,NA,NA,NA
856,NA,NA,14594.73333,14596.26667,10077.8,10092.83333,NA,NA,NA,NA
857,NA,NA,14655.1,14656.3,10092.93333,10092.96667,NA,NA,NA,NA
858,NA,NA,14670.43333,14670.73333,10114.8,10116.43333,NA,NA,NA,NA
859,NA,NA,14674.66667,14674.83333,10116.6,10270.9,NA,NA,NA,NA
860,NA,NA,14698.86667,14700.6,10270.93333,10271.03333,NA,NA,NA,NA
861,NA,NA,14769.93333,14770.5,10271.16667,10271.33333,NA,NA,NA,NA
862,NA,NA,14839.06667,14839.3,10289.36667,10289.56667,NA,NA,NA,NA
863,NA,NA,14865.5,14878.56667,10296.3,10300.43333,NA,NA,NA,NA
864,NA,NA,14879.7,14880.96667,10300.66667,10300.7,NA,NA,NA,NA
865,NA,NA,14881.13333,14881.33333,10300.83333,10301.23333,NA,NA,NA,NA
866,NA,NA,14881.46667,14923.76667,10301.3,10301.36667,NA,NA,NA,NA
867,NA,NA,14924.63333,14924.73333,10301.46667,10301.53333,NA,NA,NA,NA
868,NA,NA,14925.06667,15325.1,10301.56667,10307.5,NA,NA,NA,NA
869,NA,NA,15325.23333,15372.66667,10307.53333,10309.46667,NA,NA,NA,NA
870,NA,NA,15372.73333,15383.1,10309.5,10309.53333,NA,NA,NA,NA
871,NA,NA,15404.83333,15405.06667,10309.56667,10309.6,NA,NA,NA,NA
872,NA,NA,15405.2,15443.16667,10309.63333,10312.7,NA,NA,NA,NA
873,NA,NA,15452.53333,15452.8,10321.6,10324.4,NA,NA,NA,NA
874,NA,NA,15467.16667,15470.96667,10348.26667,10358.83333,NA,NA,NA,NA
875,NA,NA,15474.16667,15474.33333,10362.66667,10363.53333,NA,NA,NA,NA
876,NA,NA,15634.4,15634.8,10364.3,10365.23333,NA,NA,NA,NA
877,NA,NA,15635.1,15635.16667,10369.7,10370.93333,NA,NA,NA,NA
878,NA,NA,15635.2,15635.36667,10374.5,10377.8,NA,NA,NA,NA
879,NA,NA,15635.6,15681.86667,10378.06667,10379.26667,NA,NA,NA,NA
880,NA,NA,15682.23333,15682.33333,10379.63333,10380.16667,NA,NA,NA,NA
881,NA,NA,15682.4,15690.6,10380.63333,10381.53333,NA,NA,NA,NA
882,NA,NA,15691.76667,15691.8,10391.96667,10395.7,NA,NA,NA,NA
883,NA,NA,15691.83333,15692.03333,10396.5,10396.96667,NA,NA,NA,NA
884,NA,NA,15693.03333,15693.76667,10397.5,10399.23333,NA,NA,NA,NA
885,NA,NA,15693.96667,15699.03333,10399.63333,10402.93333,NA,NA,NA,NA
886,NA,NA,15699.1,15699.2,10404.03333,10404.3,NA,NA,NA,NA
887,NA,NA,15699.23333,15699.33333,10404.36667,10404.53333,NA,NA,NA,NA
888,NA,NA,15699.36667,15699.96667,10404.73333,10406.2,NA,NA,NA,NA
889,NA,NA,15700.73333,15746.6,10406.86667,10410.73333,NA,NA,NA,NA
890,NA,NA,15751.83333,15752,10423.96667,10424.1,NA,NA,NA,NA
891,NA,NA,15752.06667,15752.96667,10429.8,10437.46667,NA,NA,NA,NA
892,NA,NA,15759.63333,15760.06667,10437.7,10437.8,NA,NA,NA,NA
893,NA,NA,15762.1,15762.2,10462.06667,10462.1,NA,NA,NA,NA
894,NA,NA,15762.23333,15762.56667,10462.36667,10462.76667,NA,NA,NA,NA
895,NA,NA,15796.93333,15797.1,10462.83333,10462.86667,NA,NA,NA,NA
896,NA,NA,15797.9,15801.1,10476,10476.7,NA,NA,NA,NA
897,NA,NA,15804.23333,15805.1,10477.23333,10477.46667,NA,NA,NA,NA
898,NA,NA,15806.03333,15810.63333,10477.5,10478.33333,NA,NA,NA,NA
899,NA,NA,15811.03333,15811.1,10478.4,10478.46667,NA,NA,NA,NA
900,NA,NA,15829.8,15830.13333,10481.4,10483.93333,NA,NA,NA,NA
901,NA,NA,15832.6,15832.9,10489,10499.5,NA,NA,NA,NA
902,NA,NA,15833.16667,15837.66667,10511.26667,10521.3,NA,NA,NA,NA
903,NA,NA,15906.76667,15914.26667,10525.66667,10527.9,NA,NA,NA,NA
904,NA,NA,15930.73333,15931.2,10531.16667,10591.36667,NA,NA,NA,NA
905,NA,NA,15931.4,15949.5,10614.6,10616.16667,NA,NA,NA,NA
906,NA,NA,15962.03333,15962.46667,10616.4,10621.73333,NA,NA,NA,NA
907,NA,NA,15989.43333,15990.9,10621.76667,10621.86667,NA,NA,NA,NA
908,NA,NA,15990.96667,15991.66667,10625.3,10637.2,NA,NA,NA,NA
909,NA,NA,15991.76667,15994.26667,10746.53333,10750.96667,NA,NA,NA,NA
910,NA,NA,15994.53333,15995,10908.36667,11034.4,NA,NA,NA,NA
911,NA,NA,15996.6,16010.4,11321.03333,11321.63333,NA,NA,NA,NA
912,NA,NA,16012.8,16012.86667,11324.4,11324.93333,NA,NA,NA,NA
913,NA,NA,16013.36667,16013.86667,11336.8,11343.53333,NA,NA,NA,NA
914,NA,NA,16014.36667,16014.46667,11374.43333,11375.06667,NA,NA,NA,NA
915,NA,NA,16014.5,16015,11387.16667,11489.03333,NA,NA,NA,NA
916,NA,NA,16175.23333,16175.53333,11489.13333,11489.2,NA,NA,NA,NA
917,NA,NA,16213.6,16218.53333,11489.46667,11492.26667,NA,NA,NA,NA
918,NA,NA,16247.4,16289.46667,11498.2,11523.63333,NA,NA,NA,NA
919,NA,NA,16289.76667,16290.1,11531.26667,11531.73333,NA,NA,NA,NA
920,NA,NA,16291.7,16292.26667,11579.93333,11581.3,NA,NA,NA,NA
921,NA,NA,16292.36667,16297.16667,11581.63333,11581.8,NA,NA,NA,NA
922,NA,NA,16298.16667,16298.26667,11582.36667,11582.46667,NA,NA,NA,NA
923,NA,NA,16298.93333,16299.1,11656.6,11657.63333,NA,NA,NA,NA
924,NA,NA,16300.56667,16301.56667,11705.96667,11850.8,NA,NA,NA,NA
925,NA,NA,16309.76667,16336.16667,11858.6,11873.06667,NA,NA,NA,NA
926,NA,NA,16339.1,16339.4,11887,11887.53333,NA,NA,NA,NA
927,NA,NA,16377.1,16380,11888.73333,11894.43333,NA,NA,NA,NA
928,NA,NA,16380.03333,16380.1,12940.06667,12965.06667,NA,NA,NA,NA
929,NA,NA,16380.23333,16380.3,12965.26667,12965.3,NA,NA,NA,NA
930,NA,NA,16380.36667,16380.46667,12972.46667,12976.53333,NA,NA,NA,NA
931,NA,NA,16380.56667,16380.6,13011.2,13011.26667,NA,NA,NA,NA
932,NA,NA,16381.43333,16382.76667,13011.53333,13024.26667,NA,NA,NA,NA
933,NA,NA,16383.76667,16386.76667,13033.06667,13035.16667,NA,NA,NA,NA
934,NA,NA,16386.9,16387.83333,13036.7,13038.7,NA,NA,NA,NA
935,NA,NA,16387.93333,16390.86667,13039.06667,13039.1,NA,NA,NA,NA
936,NA,NA,16390.93333,16391.26667,13040.53333,13101.56667,NA,NA,NA,NA
937,NA,NA,16395.73333,16396.16667,13130.7,13131.66667,NA,NA,NA,NA
938,NA,NA,16485.2,16485.73333,13131.9,13134.53333,NA,NA,NA,NA
939,NA,NA,16506.03333,16507,13139.7,13139.73333,NA,NA,NA,NA
940,NA,NA,16507.23333,16510.23333,13232.86667,13234.4,NA,NA,NA,NA
941,NA,NA,16511.93333,16512.16667,13301.23333,13305.86667,NA,NA,NA,NA
942,NA,NA,16512.26667,16512.46667,13305.9,13306.6,NA,NA,NA,NA
943,NA,NA,16516.3,16516.33333,13306.86667,13306.96667,NA,NA,NA,NA
944,NA,NA,16516.43333,16516.5,13347,13371.6,NA,NA,NA,NA
945,NA,NA,16531.13333,16531.43333,13384.73333,13391.1,NA,NA,NA,NA
946,NA,NA,16567.13333,16567.33333,13402.53333,13482.2,NA,NA,NA,NA
947,NA,NA,16655.96667,16656.66667,13483.3,13490.73333,NA,NA,NA,NA
948,NA,NA,16662.5,16662.66667,13490.9,13491.36667,NA,NA,NA,NA
949,NA,NA,16662.76667,16663.33333,13495.2,13495.23333,NA,NA,NA,NA
950,NA,NA,16667.7,16683.4,13499.8,13500.26667,NA,NA,NA,NA
951,NA,NA,16685.23333,16685.93333,13500.8,13513.5,NA,NA,NA,NA
952,NA,NA,16687.43333,16687.9,13514.23333,13514.36667,NA,NA,NA,NA
953,NA,NA,16688.53333,16688.56667,13514.63333,13522.13333,NA,NA,NA,NA
954,NA,NA,16688.6,16688.83333,13525.6,13525.83333,NA,NA,NA,NA
955,NA,NA,16689.23333,16689.36667,13548.33333,13553.8,NA,NA,NA,NA
956,NA,NA,16690.96667,16692.36667,13553.9,13554.3,NA,NA,NA,NA
957,NA,NA,16701.5,16701.63333,13557.13333,13557.5,NA,NA,NA,NA
958,NA,NA,16702.9,16703,13592.06667,13604.9,NA,NA,NA,NA
959,NA,NA,16703.53333,16703.56667,13609.6,13617.96667,NA,NA,NA,NA
960,NA,NA,16735,16735.26667,13618.3,13619.26667,NA,NA,NA,NA
961,NA,NA,16747.33333,16747.56667,13622.5,13623,NA,NA,NA,NA
962,NA,NA,16748.23333,16751.26667,13628.13333,13629.53333,NA,NA,NA,NA
963,NA,NA,16827.7,16829.6,13629.7,13629.73333,NA,NA,NA,NA
964,NA,NA,16830.23333,16831.96667,13630.5,13630.53333,NA,NA,NA,NA
965,NA,NA,16832.13333,16832.36667,13630.6,13631.73333,NA,NA,NA,NA
966,NA,NA,16833.33333,16834.73333,13632.86667,13632.9,NA,NA,NA,NA
967,NA,NA,16834.86667,16840.36667,13634.13333,13657.3,NA,NA,NA,NA
968,NA,NA,16840.4,16857.53333,13667.63333,13676.23333,NA,NA,NA,NA
969,NA,NA,16858.96667,16859.06667,13687.4,13687.7,NA,NA,NA,NA
970,NA,NA,16861.43333,16865.4,13725.73333,13732.36667,NA,NA,NA,NA
971,NA,NA,16867.3,16921.93333,13732.96667,13748.06667,NA,NA,NA,NA
972,NA,NA,16976.23333,16976.43333,13776.2,13787.06667,NA,NA,NA,NA
973,NA,NA,16976.7,17028.83333,13788,13790.83333,NA,NA,NA,NA
974,NA,NA,17029.03333,17029.16667,13824.03333,13824.26667,NA,NA,NA,NA
975,NA,NA,17029.23333,17062.03333,13825,13825.16667,NA,NA,NA,NA
976,NA,NA,17062.1,17062.36667,13825.2,13825.23333,NA,NA,NA,NA
977,NA,NA,17062.66667,17062.7,13825.26667,13825.43333,NA,NA,NA,NA
978,NA,NA,17062.73333,17062.9,13825.46667,13828.5,NA,NA,NA,NA
979,NA,NA,17114.66667,17127.83333,13834.36667,13857.3,NA,NA,NA,NA
980,NA,NA,17188.9,17189.13333,13859.1,13859.13333,NA,NA,NA,NA
981,NA,NA,17243.63333,17243.76667,13859.76667,13859.9,NA,NA,NA,NA
982,NA,NA,17243.93333,17243.96667,13860.7,13860.8,NA,NA,NA,NA
983,NA,NA,17244.4,17244.53333,13886.23333,13886.96667,NA,NA,NA,NA
984,NA,NA,17268.66667,17315.66667,14026.63333,14026.7,NA,NA,NA,NA
985,NA,NA,17316.2,17317.76667,14026.73333,14026.8,NA,NA,NA,NA
986,NA,NA,17318.93333,17346.26667,14028,14028.2,NA,NA,NA,NA
987,NA,NA,17470.3,17470.76667,14028.23333,14028.26667,NA,NA,NA,NA
988,NA,NA,17483.9,17486.13333,14028.36667,14029.96667,NA,NA,NA,NA
989,NA,NA,17570.3,17570.6,14031.06667,14031.16667,NA,NA,NA,NA
990,NA,NA,17573.13333,17573.5,14083.76667,14093.5,NA,NA,NA,NA
991,NA,NA,17573.6,17573.83333,14121.26667,14121.33333,NA,NA,NA,NA
992,NA,NA,17574.96667,17581.36667,14124.9,14142.16667,NA,NA,NA,NA
993,NA,NA,17620.93333,17621,14144.63333,14145.96667,NA,NA,NA,NA
994,NA,NA,17621.33333,17622.1,14146.23333,14207.6,NA,NA,NA,NA
995,NA,NA,17623,17624.13333,14207.86667,14209.83333,NA,NA,NA,NA
996,NA,NA,17626.16667,17626.76667,14209.93333,14209.96667,NA,NA,NA,NA
997,NA,NA,17626.83333,17629,14210.23333,14210.26667,NA,NA,NA,NA
998,NA,NA,17686.3,17686.6,14210.3,14215.83333,NA,NA,NA,NA
999,NA,NA,17686.73333,17715.66667,14225.43333,14227.53333,NA,NA,NA,NA
1000,NA,NA,17756.23333,17756.43333,14255.6,14273.73333,NA,NA,NA,NA
1001,NA,NA,18040.93333,18041.16667,14284,14284.23333,NA,NA,NA,NA
1002,NA,NA,18060.23333,18064.16667,14284.56667,14285.93333,NA,NA,NA,NA
1003,NA,NA,18195.06667,18195.13333,14287.76667,14287.9,NA,NA,NA,NA
1004,NA,NA,18195.2,18213.2,14344.4,14345.83333,NA,NA,NA,NA
1005,NA,NA,18228.5,18229.36667,14346.2,14346.5,NA,NA,NA,NA
1006,NA,NA,18229.73333,18229.96667,14350.2,14353.43333,NA,NA,NA,NA
1007,NA,NA,18232.66667,18240.23333,14357.46667,14362.1,NA,NA,NA,NA
1008,NA,NA,18471.6,18472.7,14362.93333,14363.1,NA,NA,NA,NA
1009,NA,NA,18483.16667,18483.7,14365.63333,14365.8,NA,NA,NA,NA
1010,NA,NA,18556.4,18690.26667,14365.93333,14369.33333,NA,NA,NA,NA
1011,NA,NA,18691.6,18705.36667,14380.83333,14383.5,NA,NA,NA,NA
1012,NA,NA,18777.66667,18777.8,14383.6,14383.7,NA,NA,NA,NA
1013,NA,NA,18777.86667,18800.53333,14384.26667,14386.86667,NA,NA,NA,NA
1014,NA,NA,18800.63333,21600,14387.16667,14407.16667,NA,NA,NA,NA
1015,NA,NA,NA,NA,14465.03333,14469.63333,NA,NA,NA,NA
1016,NA,NA,NA,NA,14469.76667,14470.33333,NA,NA,NA,NA
1017,NA,NA,NA,NA,14470.6,14470.7,NA,NA,NA,NA
1018,NA,NA,NA,NA,14479.43333,14509.4,NA,NA,NA,NA
1019,NA,NA,NA,NA,14510.23333,14512.8,NA,NA,NA,NA
1020,NA,NA,NA,NA,14513.56667,14513.66667,NA,NA,NA,NA
1021,NA,NA,NA,NA,14573.6,14574.66667,NA,NA,NA,NA
1022,NA,NA,NA,NA,14575.5,14593.6,NA,NA,NA,NA
1023,NA,NA,NA,NA,14594.23333,14594.73333,NA,NA,NA,NA
1024,NA,NA,NA,NA,14596.26667,14599.2,NA,NA,NA,NA
1025,NA,NA,NA,NA,14599.96667,14606.1,NA,NA,NA,NA
1026,NA,NA,NA,NA,14613.13333,14623.43333,NA,NA,NA,NA
1027,NA,NA,NA,NA,14626.53333,14655.1,NA,NA,NA,NA
1028,NA,NA,NA,NA,14656.3,14670.43333,NA,NA,NA,NA
1029,NA,NA,NA,NA,14670.73333,14674.66667,NA,NA,NA,NA
1030,NA,NA,NA,NA,14674.83333,14688.3,NA,NA,NA,NA
1031,NA,NA,NA,NA,14698.06667,14698.86667,NA,NA,NA,NA
1032,NA,NA,NA,NA,14700.6,14700.76667,NA,NA,NA,NA
1033,NA,NA,NA,NA,14711.9,14713.06667,NA,NA,NA,NA
1034,NA,NA,NA,NA,14743.03333,14746,NA,NA,NA,NA
1035,NA,NA,NA,NA,14748.7,14748.86667,NA,NA,NA,NA
1036,NA,NA,NA,NA,14749,14750.56667,NA,NA,NA,NA
1037,NA,NA,NA,NA,14751.7,14751.76667,NA,NA,NA,NA
1038,NA,NA,NA,NA,14751.93333,14753.83333,NA,NA,NA,NA
1039,NA,NA,NA,NA,14755.06667,14756.8,NA,NA,NA,NA
1040,NA,NA,NA,NA,14758.8,14761,NA,NA,NA,NA
1041,NA,NA,NA,NA,14763.26667,14769.93333,NA,NA,NA,NA
1042,NA,NA,NA,NA,14770.5,14776.46667,NA,NA,NA,NA
1043,NA,NA,NA,NA,14838.5,14839.06667,NA,NA,NA,NA
1044,NA,NA,NA,NA,14839.3,14857.63333,NA,NA,NA,NA
1045,NA,NA,NA,NA,14864.9,14865.5,NA,NA,NA,NA
1046,NA,NA,NA,NA,14878.56667,14879.7,NA,NA,NA,NA
1047,NA,NA,NA,NA,14880.96667,14881.13333,NA,NA,NA,NA
1048,NA,NA,NA,NA,14881.33333,14881.46667,NA,NA,NA,NA
1049,NA,NA,NA,NA,14923.76667,14924.63333,NA,NA,NA,NA
1050,NA,NA,NA,NA,14924.73333,14925.06667,NA,NA,NA,NA
1051,NA,NA,NA,NA,15325.1,15325.23333,NA,NA,NA,NA
1052,NA,NA,NA,NA,15372.66667,15372.73333,NA,NA,NA,NA
1053,NA,NA,NA,NA,15383.1,15383.56667,NA,NA,NA,NA
1054,NA,NA,NA,NA,15402.93333,15404.83333,NA,NA,NA,NA
1055,NA,NA,NA,NA,15405.06667,15405.2,NA,NA,NA,NA
1056,NA,NA,NA,NA,15443.16667,15443.56667,NA,NA,NA,NA
1057,NA,NA,NA,NA,15451.83333,15452.53333,NA,NA,NA,NA
1058,NA,NA,NA,NA,15452.8,15454.7,NA,NA,NA,NA
1059,NA,NA,NA,NA,15463.33333,15467.16667,NA,NA,NA,NA
1060,NA,NA,NA,NA,15470.96667,15474.16667,NA,NA,NA,NA
1061,NA,NA,NA,NA,15474.33333,15478.13333,NA,NA,NA,NA
1062,NA,NA,NA,NA,15567.46667,15634.4,NA,NA,NA,NA
1063,NA,NA,NA,NA,15634.8,15635.1,NA,NA,NA,NA
1064,NA,NA,NA,NA,15635.16667,15635.2,NA,NA,NA,NA
1065,NA,NA,NA,NA,15635.36667,15635.6,NA,NA,NA,NA
1066,NA,NA,NA,NA,15681.86667,15682.23333,NA,NA,NA,NA
1067,NA,NA,NA,NA,15682.33333,15682.4,NA,NA,NA,NA
1068,NA,NA,NA,NA,15690.6,15691.76667,NA,NA,NA,NA
1069,NA,NA,NA,NA,15691.8,15691.83333,NA,NA,NA,NA
1070,NA,NA,NA,NA,15692.03333,15693.03333,NA,NA,NA,NA
1071,NA,NA,NA,NA,15693.76667,15693.96667,NA,NA,NA,NA
1072,NA,NA,NA,NA,15699.03333,15699.1,NA,NA,NA,NA
1073,NA,NA,NA,NA,15699.2,15699.23333,NA,NA,NA,NA
1074,NA,NA,NA,NA,15699.33333,15699.36667,NA,NA,NA,NA
1075,NA,NA,NA,NA,15699.96667,15700.73333,NA,NA,NA,NA
1076,NA,NA,NA,NA,15746.6,15751.83333,NA,NA,NA,NA
1077,NA,NA,NA,NA,15752,15752.06667,NA,NA,NA,NA
1078,NA,NA,NA,NA,15752.96667,15759.63333,NA,NA,NA,NA
1079,NA,NA,NA,NA,15760.06667,15762.1,NA,NA,NA,NA
1080,NA,NA,NA,NA,15762.2,15762.23333,NA,NA,NA,NA
1081,NA,NA,NA,NA,15762.56667,15792.16667,NA,NA,NA,NA
1082,NA,NA,NA,NA,15795.56667,15796.93333,NA,NA,NA,NA
1083,NA,NA,NA,NA,15797.1,15797.9,NA,NA,NA,NA
1084,NA,NA,NA,NA,15801.1,15804.23333,NA,NA,NA,NA
1085,NA,NA,NA,NA,15805.1,15806.03333,NA,NA,NA,NA
1086,NA,NA,NA,NA,15810.63333,15811.03333,NA,NA,NA,NA
1087,NA,NA,NA,NA,15811.1,15812.13333,NA,NA,NA,NA
1088,NA,NA,NA,NA,15816.6,15819.26667,NA,NA,NA,NA
1089,NA,NA,NA,NA,15824.83333,15826.7,NA,NA,NA,NA
1090,NA,NA,NA,NA,15828.23333,15829.8,NA,NA,NA,NA
1091,NA,NA,NA,NA,15830.13333,15832.6,NA,NA,NA,NA
1092,NA,NA,NA,NA,15832.9,15833.16667,NA,NA,NA,NA
1093,NA,NA,NA,NA,15837.66667,15837.73333,NA,NA,NA,NA
1094,NA,NA,NA,NA,15889.3,15906.76667,NA,NA,NA,NA
1095,NA,NA,NA,NA,15914.26667,15930.73333,NA,NA,NA,NA
1096,NA,NA,NA,NA,15931.2,15931.4,NA,NA,NA,NA
1097,NA,NA,NA,NA,15949.5,15951.9,NA,NA,NA,NA
1098,NA,NA,NA,NA,15961.13333,15962.03333,NA,NA,NA,NA
1099,NA,NA,NA,NA,15962.46667,15976.56667,NA,NA,NA,NA
1100,NA,NA,NA,NA,15988.5,15989.43333,NA,NA,NA,NA
1101,NA,NA,NA,NA,15990.9,15990.96667,NA,NA,NA,NA
1102,NA,NA,NA,NA,15991.66667,15991.76667,NA,NA,NA,NA
1103,NA,NA,NA,NA,15994.26667,15994.53333,NA,NA,NA,NA
1104,NA,NA,NA,NA,15995,15996.6,NA,NA,NA,NA
1105,NA,NA,NA,NA,16010.4,16012.8,NA,NA,NA,NA
1106,NA,NA,NA,NA,16012.86667,16013.36667,NA,NA,NA,NA
1107,NA,NA,NA,NA,16013.86667,16014.36667,NA,NA,NA,NA
1108,NA,NA,NA,NA,16014.46667,16014.5,NA,NA,NA,NA
1109,NA,NA,NA,NA,16015,16015.43333,NA,NA,NA,NA
1110,NA,NA,NA,NA,16020.1,16032.03333,NA,NA,NA,NA
1111,NA,NA,NA,NA,16065.5,16067.8,NA,NA,NA,NA
1112,NA,NA,NA,NA,16088.63333,16092.7,NA,NA,NA,NA
1113,NA,NA,NA,NA,16096.5,16108.3,NA,NA,NA,NA
1114,NA,NA,NA,NA,16174.4,16175.23333,NA,NA,NA,NA
1115,NA,NA,NA,NA,16175.53333,16213.6,NA,NA,NA,NA
1116,NA,NA,NA,NA,16218.53333,16235.53333,NA,NA,NA,NA
1117,NA,NA,NA,NA,16246.93333,16247.4,NA,NA,NA,NA
1118,NA,NA,NA,NA,16289.46667,16289.76667,NA,NA,NA,NA
1119,NA,NA,NA,NA,16290.1,16291.7,NA,NA,NA,NA
1120,NA,NA,NA,NA,16292.26667,16292.36667,NA,NA,NA,NA
1121,NA,NA,NA,NA,16297.16667,16298.16667,NA,NA,NA,NA
1122,NA,NA,NA,NA,16298.26667,16298.93333,NA,NA,NA,NA
1123,NA,NA,NA,NA,16299.1,16300.56667,NA,NA,NA,NA
1124,NA,NA,NA,NA,16301.56667,16302.73333,NA,NA,NA,NA
1125,NA,NA,NA,NA,16309.16667,16309.76667,NA,NA,NA,NA
1126,NA,NA,NA,NA,16336.16667,16339.1,NA,NA,NA,NA
1127,NA,NA,NA,NA,16339.4,16340.56667,NA,NA,NA,NA
1128,NA,NA,NA,NA,16343.33333,16363.16667,NA,NA,NA,NA
1129,NA,NA,NA,NA,16376.2,16377.1,NA,NA,NA,NA
1130,NA,NA,NA,NA,16380,16380.03333,NA,NA,NA,NA
