"X1","Center_start","Center_stop","Contact_Left_start","Contact_Left_stop","Right_start","Right_stop","Left_start","Left_stop","Contact_Right_start","Contact_Right_stop"
876,NA,NA,NA,NA,9661.666,9663.966,NA,NA,12802.999,12803.232
877,NA,NA,NA,NA,9666.599,9666.666,NA,NA,12803.299,12803.465
878,NA,NA,NA,NA,9783.199,9783.899,NA,NA,12804.099,12804.232
879,NA,NA,NA,NA,9784.166,9784.199,NA,NA,12804.399,12804.532
880,NA,NA,NA,NA,9785.066,9785.199,NA,NA,12805.532,13343.299
881,NA,NA,NA,NA,9785.299,9785.566,NA,NA,13373.999,13374.065
882,NA,NA,NA,NA,9785.866,9786.099,NA,NA,13377.332,13377.565
883,NA,NA,NA,NA,9786.433,9786.466,NA,NA,13381.299,13381.599
884,NA,NA,NA,NA,9786.599,9786.799,NA,NA,13382.099,13392.599
885,NA,NA,NA,NA,9786.899,9786.966,NA,NA,13392.699,14399.632
886,NA,NA,NA,NA,9787.033,9796.499,NA,NA,14399.632,14848.065
887,NA,NA,NA,NA,9796.533,9796.633,NA,NA,14848.198,15065.598
888,NA,NA,NA,NA,9797.733,9798.033,NA,NA,15233.965,15234.365
889,NA,NA,NA,NA,9798.999,9799.599,NA,NA,15234.565,15234.932
890,NA,NA,NA,NA,9801.066,9816.833,NA,NA,15235.132,15236.398
891,NA,NA,NA,NA,9817.033,9817.233,NA,NA,15236.532,15237.298
892,NA,NA,NA,NA,9817.266,9817.699,NA,NA,15237.732,15237.798
893,NA,NA,NA,NA,9817.766,9817.933,NA,NA,15238.632,15238.698
894,NA,NA,NA,NA,9819.133,9821.699,NA,NA,15238.765,15238.898
895,NA,NA,NA,NA,9822.533,9826.333,NA,NA,15238.965,15239.965
896,NA,NA,NA,NA,9827.133,9837.566,NA,NA,15240.565,15240.798
897,NA,NA,NA,NA,9837.633,9837.866,NA,NA,15240.832,15241.265
898,NA,NA,NA,NA,9837.899,9837.933,NA,NA,15242.565,15242.598
899,NA,NA,NA,NA,9841.333,9841.399,NA,NA,15242.965,15243.132
900,NA,NA,NA,NA,9841.466,9841.733,NA,NA,15244.165,15254.365
901,NA,NA,NA,NA,9841.766,9857.499,NA,NA,15256.065,15256.165
902,NA,NA,NA,NA,9857.799,9865.699,NA,NA,15257.065,15257.232
903,NA,NA,NA,NA,9866.099,9879.133,NA,NA,15257.265,15257.465
904,NA,NA,NA,NA,9879.699,9881.999,NA,NA,15257.798,15257.932
905,NA,NA,NA,NA,10186.066,10188.666,NA,NA,15263.965,15264.065
906,NA,NA,NA,NA,10189.399,10190.399,NA,NA,15264.332,15264.532
907,NA,NA,NA,NA,10191.533,10191.699,NA,NA,15265.565,15266.332
908,NA,NA,NA,NA,10192.733,10193.133,NA,NA,15266.532,15267.332
909,NA,NA,NA,NA,10193.566,10194.333,NA,NA,15267.365,15270.665
910,NA,NA,NA,NA,10198.866,10199.066,NA,NA,15274.832,15275.298
911,NA,NA,NA,NA,10201.533,10203.533,NA,NA,15275.365,15275.765
912,NA,NA,NA,NA,10207.299,10207.333,NA,NA,15317.198,15317.765
913,NA,NA,NA,NA,10207.466,10208.666,NA,NA,15320.465,15320.832
914,NA,NA,NA,NA,10215.166,10215.533,NA,NA,15320.898,15321.232
915,NA,NA,NA,NA,10220.366,10797.266,NA,NA,15322.132,15322.232
916,NA,NA,NA,NA,10797.266,11694.899,NA,NA,15587.098,15587.165
917,NA,NA,NA,NA,11694.965,11695.032,NA,NA,15587.398,15587.432
918,NA,NA,NA,NA,11695.065,11698.032,NA,NA,15587.665,15587.698
919,NA,NA,NA,NA,11729.765,11729.932,NA,NA,15588.865,15588.932
920,NA,NA,NA,NA,11729.965,11730.165,NA,NA,15589.965,15590.065
921,NA,NA,NA,NA,11730.799,11730.932,NA,NA,15590.098,15590.332
922,NA,NA,NA,NA,11731.099,12491.699,NA,NA,15593.998,15594.032
923,NA,NA,NA,NA,12565.365,12569.299,NA,NA,15600.832,15601.265
924,NA,NA,NA,NA,12570.699,12571.032,NA,NA,15601.965,15606.498
925,NA,NA,NA,NA,12571.465,12572.099,NA,NA,15606.532,15606.565
926,NA,NA,NA,NA,12683.932,12691.732,NA,NA,15606.698,15608.898
927,NA,NA,NA,NA,12696.765,12696.932,NA,NA,15609.332,15609.665
928,NA,NA,NA,NA,12708.032,12714.332,NA,NA,15611.898,15611.965
929,NA,NA,NA,NA,12785.032,12785.299,NA,NA,15613.065,15613.132
930,NA,NA,NA,NA,12785.365,12786.265,NA,NA,15613.298,15614.065
931,NA,NA,NA,NA,12790.132,12790.199,NA,NA,15614.665,15616.465
932,NA,NA,NA,NA,12791.265,12798.065,NA,NA,15616.732,15621.732
933,NA,NA,NA,NA,12798.332,12801.499,NA,NA,15621.765,15621.798
934,NA,NA,NA,NA,12801.699,12802.765,NA,NA,15622.732,15623.132
935,NA,NA,NA,NA,12802.965,12802.999,NA,NA,15625.065,15626.665
936,NA,NA,NA,NA,12803.232,12803.299,NA,NA,15627.098,15629.032
937,NA,NA,NA,NA,12803.465,12804.099,NA,NA,15629.265,15629.298
938,NA,NA,NA,NA,12804.232,12804.399,NA,NA,15629.565,15629.732
939,NA,NA,NA,NA,12804.532,12805.532,NA,NA,15631.498,15636.765
940,NA,NA,NA,NA,13343.299,13373.999,NA,NA,15636.898,15637.965
941,NA,NA,NA,NA,13374.065,13377.332,NA,NA,15721.565,15721.832
942,NA,NA,NA,NA,13377.565,13381.299,NA,NA,15722.065,15722.198
943,NA,NA,NA,NA,13381.599,13382.099,NA,NA,15722.398,15722.465
944,NA,NA,NA,NA,13392.599,13392.699,NA,NA,15724.198,15724.565
945,NA,NA,NA,NA,14848.065,14848.198,NA,NA,15725.232,15725.265
946,NA,NA,NA,NA,15065.598,15066.365,NA,NA,15725.498,15725.732
947,NA,NA,NA,NA,15232.365,15233.965,NA,NA,15725.798,15726.698
948,NA,NA,NA,NA,15234.365,15234.565,NA,NA,15729.132,15729.265
949,NA,NA,NA,NA,15234.932,15235.132,NA,NA,15729.332,15729.665
950,NA,NA,NA,NA,15236.398,15236.532,NA,NA,15729.798,15730.198
951,NA,NA,NA,NA,15237.298,15237.732,NA,NA,15732.332,15732.398
952,NA,NA,NA,NA,15237.798,15238.632,NA,NA,15732.632,15734.298
953,NA,NA,NA,NA,15238.698,15238.765,NA,NA,15734.732,15735.198
954,NA,NA,NA,NA,15238.898,15238.965,NA,NA,15735.232,15735.265
955,NA,NA,NA,NA,15239.965,15240.565,NA,NA,15735.665,15735.998
956,NA,NA,NA,NA,15240.798,15240.832,NA,NA,15737.098,15737.398
957,NA,NA,NA,NA,15241.265,15242.565,NA,NA,15737.498,15737.665
958,NA,NA,NA,NA,15242.598,15242.965,NA,NA,15739.398,15739.465
959,NA,NA,NA,NA,15243.132,15244.165,NA,NA,15740.265,15741.932
960,NA,NA,NA,NA,15254.365,15256.065,NA,NA,15747.032,15747.398
961,NA,NA,NA,NA,15256.165,15257.065,NA,NA,15747.432,15747.798
962,NA,NA,NA,NA,15257.232,15257.265,NA,NA,15751.032,15752.398
963,NA,NA,NA,NA,15257.465,15257.798,NA,NA,15754.032,15754.132
964,NA,NA,NA,NA,15257.932,15263.965,NA,NA,15754.465,15757.198
965,NA,NA,NA,NA,15264.065,15264.332,NA,NA,15757.465,15757.898
966,NA,NA,NA,NA,15264.532,15265.565,NA,NA,15758.832,15759.232
967,NA,NA,NA,NA,15266.332,15266.532,NA,NA,15761.865,15762.498
968,NA,NA,NA,NA,15267.332,15267.365,NA,NA,15762.532,15762.565
969,NA,NA,NA,NA,15270.665,15274.832,NA,NA,15764.532,15764.698
970,NA,NA,NA,NA,15275.298,15275.365,NA,NA,15764.832,15765.065
971,NA,NA,NA,NA,15275.765,15286.632,NA,NA,15765.632,15766.065
972,NA,NA,NA,NA,15308.698,15317.198,NA,NA,15766.898,15767.032
973,NA,NA,NA,NA,15317.765,15320.465,NA,NA,15767.398,15769.898
974,NA,NA,NA,NA,15320.832,15320.898,NA,NA,15770.198,15773.365
975,NA,NA,NA,NA,15321.232,15322.132,NA,NA,15982.165,16004.065
976,NA,NA,NA,NA,15322.232,15323.232,NA,NA,16049.765,16050.032
977,NA,NA,NA,NA,15585.998,15587.098,NA,NA,16078.098,16078.365
978,NA,NA,NA,NA,15587.165,15587.398,NA,NA,16134.698,16134.798
979,NA,NA,NA,NA,15587.432,15587.665,NA,NA,16137.565,16137.698
980,NA,NA,NA,NA,15587.698,15588.865,NA,NA,16139.198,16139.398
981,NA,NA,NA,NA,15588.932,15589.965,NA,NA,16142.432,16142.632
982,NA,NA,NA,NA,15590.065,15590.098,NA,NA,16144.332,16144.598
983,NA,NA,NA,NA,15590.332,15593.998,NA,NA,16148.832,16149.332
984,NA,NA,NA,NA,15594.032,15600.832,NA,NA,16165.565,16165.598
985,NA,NA,NA,NA,15601.265,15601.965,NA,NA,16174.565,16174.598
986,NA,NA,NA,NA,15606.498,15606.532,NA,NA,16174.632,16174.898
987,NA,NA,NA,NA,15606.565,15606.698,NA,NA,16174.998,16175.632
988,NA,NA,NA,NA,15608.898,15609.332,NA,NA,16175.665,16176.198
989,NA,NA,NA,NA,15609.665,15611.898,NA,NA,16176.432,16178.598
990,NA,NA,NA,NA,15611.965,15613.065,NA,NA,16191.065,16191.298
991,NA,NA,NA,NA,15613.132,15613.298,NA,NA,16191.698,16192.132
992,NA,NA,NA,NA,15614.065,15614.665,NA,NA,16192.665,16192.765
993,NA,NA,NA,NA,15616.465,15616.732,NA,NA,16193.198,16193.232
994,NA,NA,NA,NA,15621.732,15621.765,NA,NA,16193.632,16193.665
995,NA,NA,NA,NA,15621.798,15622.732,NA,NA,16193.732,16198.665
996,NA,NA,NA,NA,15623.132,15625.065,NA,NA,16315.198,16315.265
997,NA,NA,NA,NA,15626.665,15627.098,NA,NA,16315.432,16316.065
998,NA,NA,NA,NA,15629.032,15629.265,NA,NA,16316.098,16316.132
999,NA,NA,NA,NA,15629.298,15629.565,NA,NA,16316.232,16318.832
1000,NA,NA,NA,NA,15629.732,15631.498,NA,NA,16318.865,16319.132
1001,NA,NA,NA,NA,15636.765,15636.898,NA,NA,16319.165,16319.232
1002,NA,NA,NA,NA,15637.965,15639.298,NA,NA,16319.932,16322.165
1003,NA,NA,NA,NA,15718.765,15721.565,NA,NA,16322.498,16323.165
1004,NA,NA,NA,NA,15721.832,15722.065,NA,NA,16323.365,16323.765
1005,NA,NA,NA,NA,15722.198,15722.398,NA,NA,16326.965,16327.265
1006,NA,NA,NA,NA,15722.465,15724.198,NA,NA,16327.565,16327.932
1007,NA,NA,NA,NA,15724.565,15725.232,NA,NA,16328.065,16328.465
1008,NA,NA,NA,NA,15725.265,15725.498,NA,NA,16330.265,16334.898
1009,NA,NA,NA,NA,15725.732,15725.798,NA,NA,16335.032,16336.865
1010,NA,NA,NA,NA,15726.698,15729.132,NA,NA,16338.998,16339.265
1011,NA,NA,NA,NA,15729.265,15729.332,NA,NA,16339.398,16340.198
1012,NA,NA,NA,NA,15729.665,15729.798,NA,NA,16340.265,16340.298
1013,NA,NA,NA,NA,15730.198,15732.332,NA,NA,16340.532,16341.032
1014,NA,NA,NA,NA,15732.398,15732.632,NA,NA,16342.032,16342.165
1015,NA,NA,NA,NA,15734.298,15734.732,NA,NA,16342.232,16342.265
1016,NA,NA,NA,NA,15735.198,15735.232,NA,NA,16343.398,16343.732
1017,NA,NA,NA,NA,15735.265,15735.665,NA,NA,16367.832,16367.898
1018,NA,NA,NA,NA,15735.998,15737.098,NA,NA,16371.165,16372.632
1019,NA,NA,NA,NA,15737.398,15737.498,NA,NA,16423.232,16423.332
1020,NA,NA,NA,NA,15737.665,15739.398,NA,NA,16423.765,16426.498
1021,NA,NA,NA,NA,15739.465,15740.265,NA,NA,16426.565,16426.698
1022,NA,NA,NA,NA,15741.932,15747.032,NA,NA,16448.798,16450.032
1023,NA,NA,NA,NA,15747.398,15747.432,NA,NA,16801.698,16801.832
1024,NA,NA,NA,NA,15747.798,15751.032,NA,NA,16801.965,16802.032
1025,NA,NA,NA,NA,15752.398,15754.032,NA,NA,16802.665,16803.565
1026,NA,NA,NA,NA,15754.132,15754.465,NA,NA,16804.298,16806.698
1027,NA,NA,NA,NA,15757.198,15757.465,NA,NA,16806.832,16806.898
1028,NA,NA,NA,NA,15757.898,15758.832,NA,NA,16807.032,16808.165
1029,NA,NA,NA,NA,15759.232,15761.865,NA,NA,16808.232,16808.465
1030,NA,NA,NA,NA,15762.498,15762.532,NA,NA,16810.898,16811.032
1031,NA,NA,NA,NA,15762.565,15764.532,NA,NA,16816.098,16827.332
1032,NA,NA,NA,NA,15764.698,15764.832,NA,NA,17070.732,17071.532
1033,NA,NA,NA,NA,15765.065,15765.632,NA,NA,17071.665,17076.965
1034,NA,NA,NA,NA,15766.065,15766.898,NA,NA,17077.065,17077.332
1035,NA,NA,NA,NA,15767.032,15767.398,NA,NA,17078.432,17079.398
1036,NA,NA,NA,NA,15769.898,15770.198,NA,NA,17098.632,17104.398
1037,NA,NA,NA,NA,15773.365,15775.032,NA,NA,17104.698,17105.032
1038,NA,NA,NA,NA,15981.198,15982.165,NA,NA,17105.198,17105.632
1039,NA,NA,NA,NA,16004.065,16004.665,NA,NA,17105.832,17106.332
1040,NA,NA,NA,NA,16035.498,16035.632,NA,NA,17109.698,17109.865
1041,NA,NA,NA,NA,16035.765,16035.898,NA,NA,17112.432,17114.932
1042,NA,NA,NA,NA,16036.632,16036.698,NA,NA,17128.498,17129.332
1043,NA,NA,NA,NA,16036.765,16039.365,NA,NA,17131.298,17131.665
1044,NA,NA,NA,NA,16039.565,16041.898,NA,NA,17142.232,17142.732
1045,NA,NA,NA,NA,16042.032,16049.765,NA,NA,17142.865,17143.098
1046,NA,NA,NA,NA,16050.032,16078.098,NA,NA,17144.298,17144.532
1047,NA,NA,NA,NA,16078.365,16079.165,NA,NA,17147.965,17165.898
1048,NA,NA,NA,NA,16079.365,16080.965,NA,NA,17166.365,17172.765
1049,NA,NA,NA,NA,16133.732,16134.698,NA,NA,17172.798,17173.365
1050,NA,NA,NA,NA,16134.798,16137.565,NA,NA,17173.698,17173.732
1051,NA,NA,NA,NA,16137.698,16139.198,NA,NA,17173.765,17173.965
1052,NA,NA,NA,NA,16139.398,16142.432,NA,NA,17173.998,17174.032
1053,NA,NA,NA,NA,16142.632,16144.332,NA,NA,17183.598,17186.765
1054,NA,NA,NA,NA,16144.598,16148.832,NA,NA,17188.565,17222.532
1055,NA,NA,NA,NA,16149.332,16165.565,NA,NA,17223.598,17223.732
1056,NA,NA,NA,NA,16165.598,16167.198,NA,NA,17223.798,17225.198
1057,NA,NA,NA,NA,16171.065,16174.565,NA,NA,17226.065,17226.398
1058,NA,NA,NA,NA,16174.598,16174.632,NA,NA,17396.732,17396.765
1059,NA,NA,NA,NA,16174.898,16174.998,NA,NA,17396.898,17397.165
1060,NA,NA,NA,NA,16175.632,16175.665,NA,NA,17397.698,17397.832
1061,NA,NA,NA,NA,16176.198,16176.432,NA,NA,17398.065,17398.165
1062,NA,NA,NA,NA,16178.598,16191.065,NA,NA,17398.332,17398.432
1063,NA,NA,NA,NA,16191.298,16191.698,NA,NA,17399.532,17401.065
1064,NA,NA,NA,NA,16192.132,16192.665,NA,NA,17401.165,17402.398
1065,NA,NA,NA,NA,16192.765,16193.198,NA,NA,17402.932,17403.132
1066,NA,NA,NA,NA,16193.232,16193.632,NA,NA,17404.032,17404.165
1067,NA,NA,NA,NA,16193.665,16193.732,NA,NA,17404.398,17404.432
1068,NA,NA,NA,NA,16198.665,16199.098,NA,NA,17404.465,17404.532
1069,NA,NA,NA,NA,16314.532,16315.198,NA,NA,17404.565,17407.732
1070,NA,NA,NA,NA,16315.265,16315.432,NA,NA,17408.165,17408.198
1071,NA,NA,NA,NA,16316.065,16316.098,NA,NA,17410.665,17410.765
1072,NA,NA,NA,NA,16316.132,16316.232,NA,NA,17428.765,17429.098
1073,NA,NA,NA,NA,16318.832,16318.865,NA,NA,17429.165,17429.232
1074,NA,NA,NA,NA,16319.132,16319.165,NA,NA,17429.932,17430.698
1075,NA,NA,NA,NA,16319.232,16319.932,NA,NA,17431.365,17431.632
1076,NA,NA,NA,NA,16322.165,16322.498,NA,NA,17456.565,17459.965
1077,NA,NA,NA,NA,16323.165,16323.365,NA,NA,17473.898,17475.032
1078,NA,NA,NA,NA,16323.765,16326.965,NA,NA,17481.898,17482.698
1079,NA,NA,NA,NA,16327.265,16327.565,NA,NA,17486.632,17486.898
1080,NA,NA,NA,NA,16327.932,16328.065,NA,NA,17490.632,17490.832
1081,NA,NA,NA,NA,16328.465,16330.265,NA,NA,17495.798,17500.565
1082,NA,NA,NA,NA,16334.898,16335.032,NA,NA,17502.798,17503.865
1083,NA,NA,NA,NA,16336.865,16338.998,NA,NA,17505.065,17505.332
1084,NA,NA,NA,NA,16339.265,16339.398,NA,NA,17505.732,17505.865
1085,NA,NA,NA,NA,16340.198,16340.265,NA,NA,17511.998,17513.332
1086,NA,NA,NA,NA,16340.298,16340.532,NA,NA,17515.098,17516.565
1087,NA,NA,NA,NA,16341.032,16342.032,NA,NA,17516.698,17517.232
1088,NA,NA,NA,NA,16342.165,16342.232,NA,NA,17517.432,17517.498
1089,NA,NA,NA,NA,16342.265,16343.398,NA,NA,17518.498,17518.798
1090,NA,NA,NA,NA,16343.732,16367.832,NA,NA,17518.998,17519.332
1091,NA,NA,NA,NA,16367.898,16371.165,NA,NA,17519.632,17520.098
1092,NA,NA,NA,NA,16372.632,16373.065,NA,NA,17520.265,17520.398
1093,NA,NA,NA,NA,16381.732,16381.765,NA,NA,17520.732,17524.098
1094,NA,NA,NA,NA,16389.098,16423.232,NA,NA,17524.332,17528.232
1095,NA,NA,NA,NA,16423.332,16423.765,NA,NA,17531.265,17532.265
1096,NA,NA,NA,NA,16426.498,16426.565,NA,NA,17532.398,17532.832
1097,NA,NA,NA,NA,16426.698,16448.798,NA,NA,17532.998,17533.432
1098,NA,NA,NA,NA,16450.032,16500.032,NA,NA,17533.632,17535.098
1099,NA,NA,NA,NA,16500.065,16501.232,NA,NA,17651.998,17652.365
1100,NA,NA,NA,NA,16503.698,16505.732,NA,NA,18079.064,18079.098
1101,NA,NA,NA,NA,16517.998,16524.565,NA,NA,18079.231,18079.498
1102,NA,NA,NA,NA,16801.232,16801.698,NA,NA,18079.564,18080.798
1103,NA,NA,NA,NA,16801.832,16801.965,NA,NA,18081.031,18082.064
1104,NA,NA,NA,NA,16802.032,16802.665,NA,NA,18082.698,18082.898
1105,NA,NA,NA,NA,16803.565,16804.298,NA,NA,18083.064,18083.398
1106,NA,NA,NA,NA,16806.698,16806.832,NA,NA,18083.464,18083.698
1107,NA,NA,NA,NA,16806.898,16807.032,NA,NA,18084.598,18084.864
1108,NA,NA,NA,NA,16808.165,16808.232,NA,NA,18085.531,18085.798
1109,NA,NA,NA,NA,16808.465,16810.898,NA,NA,18086.364,18086.764
1110,NA,NA,NA,NA,16811.032,16816.098,NA,NA,18087.231,18087.864
1111,NA,NA,NA,NA,16827.332,16840.032,NA,NA,18088.398,18088.964
1112,NA,NA,NA,NA,16840.598,16841.032,NA,NA,18089.198,18089.364
1113,NA,NA,NA,NA,16841.365,16841.732,NA,NA,18205.964,18206.398
1114,NA,NA,NA,NA,16844.198,16844.398,NA,NA,18206.464,18206.564
1115,NA,NA,NA,NA,17059.865,17070.732,NA,NA,18207.098,18207.531
1116,NA,NA,NA,NA,17071.532,17071.665,NA,NA,18208.031,18208.598
1117,NA,NA,NA,NA,17076.965,17077.065,NA,NA,18209.198,18210.031
1118,NA,NA,NA,NA,17077.332,17078.432,NA,NA,18210.098,18210.331
1119,NA,NA,NA,NA,17079.398,17093.665,NA,NA,18212.798,18213.131
1120,NA,NA,NA,NA,17095.098,17098.632,NA,NA,18215.064,18215.231
1121,NA,NA,NA,NA,17104.398,17104.698,NA,NA,18215.464,18215.564
1122,NA,NA,NA,NA,17105.032,17105.198,NA,NA,18216.931,18217.131
1123,NA,NA,NA,NA,17105.632,17105.832,NA,NA,18217.464,18217.631
1124,NA,NA,NA,NA,17106.332,17109.698,NA,NA,18217.731,18217.864
1125,NA,NA,NA,NA,17109.865,17112.432,NA,NA,18223.298,18223.931
1126,NA,NA,NA,NA,17114.932,17128.498,NA,NA,18225.964,18225.998
1127,NA,NA,NA,NA,17129.332,17131.298,NA,NA,18321.164,18321.264
1128,NA,NA,NA,NA,17131.665,17142.232,NA,NA,18409.564,18409.698
1129,NA,NA,NA,NA,17142.732,17142.865,NA,NA,18409.964,18410.031
1130,NA,NA,NA,NA,17143.098,17144.298,NA,NA,18410.498,18410.598
1131,NA,NA,NA,NA,17144.532,17147.965,NA,NA,18410.964,18411.031
1132,NA,NA,NA,NA,17165.898,17166.365,NA,NA,18411.098,18465.131
1133,NA,NA,NA,NA,17172.765,17172.798,NA,NA,18465.398,18465.964
1134,NA,NA,NA,NA,17173.365,17173.698,NA,NA,18473.764,18474.598
1135,NA,NA,NA,NA,17173.732,17173.765,NA,NA,18474.664,18474.698
1136,NA,NA,NA,NA,17173.965,17173.998,NA,NA,18474.731,18474.798
1137,NA,NA,NA,NA,17174.032,17183.598,NA,NA,18474.898,18493.264
1138,NA,NA,NA,NA,17186.765,17188.565,NA,NA,18494.064,18498.664
1139,NA,NA,NA,NA,17222.532,17223.598,NA,NA,18800.898,18800.964
1140,NA,NA,NA,NA,17223.732,17223.798,NA,NA,18801.198,18801.231
1141,NA,NA,NA,NA,17225.198,17226.065,NA,NA,18801.298,18801.331
1142,NA,NA,NA,NA,17226.398,17240.165,NA,NA,18801.431,18801.531
1143,NA,NA,NA,NA,17396.065,17396.732,NA,NA,18851.998,18853.031
1144,NA,NA,NA,NA,17396.765,17396.898,NA,NA,18865.198,18865.531
1145,NA,NA,NA,NA,17397.165,17397.698,NA,NA,18865.631,18865.998
1146,NA,NA,NA,NA,17397.832,17398.065,NA,NA,18866.131,18891.398
1147,NA,NA,NA,NA,17398.165,17398.332,NA,NA,18892.698,18893.298
1148,NA,NA,NA,NA,17398.432,17399.532,NA,NA,18894.398,18894.631
1149,NA,NA,NA,NA,17401.065,17401.165,NA,NA,18895.231,18904.298
1150,NA,NA,NA,NA,17402.398,17402.932,NA,NA,18904.498,18904.564
1151,NA,NA,NA,NA,17403.132,17404.032,NA,NA,18906.031,18906.098
1152,NA,NA,NA,NA,17404.165,17404.398,NA,NA,18906.231,18922.964
1153,NA,NA,NA,NA,17404.432,17404.465,NA,NA,18923.298,18923.431
1154,NA,NA,NA,NA,17404.532,17404.565,NA,NA,18923.864,18924.031
1155,NA,NA,NA,NA,17407.732,17408.165,NA,NA,18924.164,18929.564
1156,NA,NA,NA,NA,17408.198,17410.665,NA,NA,18930.631,18931.098
1157,NA,NA,NA,NA,17410.765,17428.765,NA,NA,18935.598,18936.164
1158,NA,NA,NA,NA,17429.098,17429.165,NA,NA,18937.531,18937.564
1159,NA,NA,NA,NA,17429.232,17429.932,NA,NA,18937.731,18937.798
1160,NA,NA,NA,NA,17430.698,17431.365,NA,NA,18939.864,18941.231
1161,NA,NA,NA,NA,17431.632,17456.565,NA,NA,18941.264,18943.198
1162,NA,NA,NA,NA,17459.965,17473.898,NA,NA,18944.964,18945.298
1163,NA,NA,NA,NA,17475.032,17481.898,NA,NA,18945.864,18945.898
1164,NA,NA,NA,NA,17482.698,17486.632,NA,NA,18946.031,18946.164
1165,NA,NA,NA,NA,17486.898,17490.632,NA,NA,18947.298,18947.564
1166,NA,NA,NA,NA,17490.832,17495.798,NA,NA,18948.298,18950.031
1167,NA,NA,NA,NA,17500.565,17502.798,NA,NA,18950.431,18950.898
1168,NA,NA,NA,NA,17503.865,17505.065,NA,NA,18951.698,18962.498
1169,NA,NA,NA,NA,17505.332,17505.732,NA,NA,18963.764,18964.298
1170,NA,NA,NA,NA,17505.865,17511.998,NA,NA,18965.698,18969.498
1171,NA,NA,NA,NA,17513.332,17515.098,NA,NA,18970.231,18971.031
1172,NA,NA,NA,NA,17516.565,17516.698,NA,NA,18971.098,18971.931
1173,NA,NA,NA,NA,17517.232,17517.432,NA,NA,18972.064,18974.898
1174,NA,NA,NA,NA,17517.498,17518.498,NA,NA,18982.531,18994.331
1175,NA,NA,NA,NA,17518.798,17518.998,NA,NA,18994.831,18995.031
1176,NA,NA,NA,NA,17519.332,17519.632,NA,NA,18995.064,18998.264
1177,NA,NA,NA,NA,17520.098,17520.265,NA,NA,18999.464,19037.064
1178,NA,NA,NA,NA,17520.398,17520.732,NA,NA,19037.264,19037.798
1179,NA,NA,NA,NA,17524.098,17524.332,NA,NA,19042.664,19050.298
1180,NA,NA,NA,NA,17528.232,17531.265,NA,NA,19050.764,19050.864
1181,NA,NA,NA,NA,17532.265,17532.398,NA,NA,19052.398,19052.664
1182,NA,NA,NA,NA,17532.832,17532.998,NA,NA,19052.798,19052.998
1183,NA,NA,NA,NA,17533.432,17533.632,NA,NA,19053.031,19053.064
1184,NA,NA,NA,NA,17535.098,17544.298,NA,NA,19054.198,19057.198
1185,NA,NA,NA,NA,18078.831,18079.031,NA,NA,19059.464,19062.598
1186,NA,NA,NA,NA,18079.098,18079.231,NA,NA,19080.231,19080.331
1187,NA,NA,NA,NA,18079.498,18079.564,NA,NA,19080.498,19081.898
1188,NA,NA,NA,NA,18080.798,18081.031,NA,NA,19202.164,19202.531
1189,NA,NA,NA,NA,18082.064,18082.698,NA,NA,19204.498,19204.864
1190,NA,NA,NA,NA,18082.898,18083.064,NA,NA,19206.331,19206.431
1191,NA,NA,NA,NA,18083.398,18083.464,NA,NA,19217.598,19218.464
1192,NA,NA,NA,NA,18083.698,18084.598,NA,NA,19235.098,19235.831
1193,NA,NA,NA,NA,18084.864,18085.531,NA,NA,19257.198,19257.231
1194,NA,NA,NA,NA,18085.798,18086.364,NA,NA,19257.298,19258.431
1195,NA,NA,NA,NA,18086.764,18087.231,NA,NA,19260.998,19261.698
1196,NA,NA,NA,NA,18087.864,18088.398,NA,NA,19261.798,19261.898
1197,NA,NA,NA,NA,18088.964,18089.198,NA,NA,19264.964,19381.564
1198,NA,NA,NA,NA,18089.364,18099.931,NA,NA,19384.198,19400.131
1199,NA,NA,NA,NA,18206.831,18207.098,NA,NA,19400.731,19413.698
1200,NA,NA,NA,NA,18207.531,18208.031,NA,NA,19414.631,19418.231
1201,NA,NA,NA,NA,18208.598,18209.198,NA,NA,19418.831,19419.164
1202,NA,NA,NA,NA,18210.031,18210.098,NA,NA,19421.431,19421.498
1203,NA,NA,NA,NA,18210.331,18212.798,NA,NA,19421.898,19430.898
1204,NA,NA,NA,NA,18213.131,18215.064,NA,NA,19436.631,19438.631
1205,NA,NA,NA,NA,18215.231,18215.464,NA,NA,19438.698,19439.098
1206,NA,NA,NA,NA,18215.564,18216.931,NA,NA,19530.798,19536.164
1207,NA,NA,NA,NA,18217.131,18217.464,NA,NA,19555.298,19555.531
1208,NA,NA,NA,NA,18217.631,18217.731,NA,NA,19674.398,19674.564
1209,NA,NA,NA,NA,18217.864,18223.298,NA,NA,19675.164,19675.431
1210,NA,NA,NA,NA,18223.931,18225.964,NA,NA,19675.564,19675.631
1211,NA,NA,NA,NA,18225.998,18304.831,NA,NA,19676.398,19682.331
1212,NA,NA,NA,NA,18321.064,18321.164,NA,NA,19682.464,19682.731
1213,NA,NA,NA,NA,18321.264,18321.298,NA,NA,19683.564,19686.898
1214,NA,NA,NA,NA,18409.231,18409.564,NA,NA,19686.998,19696.431
1215,NA,NA,NA,NA,18409.698,18409.964,NA,NA,19696.631,19698.231
1216,NA,NA,NA,NA,18410.031,18410.498,NA,NA,19700.064,19700.231
1217,NA,NA,NA,NA,18410.598,18410.964,NA,NA,19701.598,19705.998
