"X1","Contact_Right_start","Contact_Right_stop","Right_start","Right_stop","Center_start","Center_stop","Left_start","Left_stop","Contact_Left_start","Contact_Left_stop","Unknown_start","Unknown_stop","Huddle_Center_start","Huddle_Center_stop"
982,16144.499,16148.732,13734.466,13752.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983,16148.932,16155.166,13760.499,13760.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
984,16155.232,16156.766,13765.666,13768.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
985,16156.999,16160.466,13768.899,13769.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986,16160.532,16167.166,13770.566,13770.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
987,16175.266,16176.132,13775.932,13776.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
988,16176.799,16178.866,13782.666,13782.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
989,16182.966,16183.299,13783.066,13783.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990,16185.132,16185.866,13783.732,13785.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
991,16262.199,16270.532,13787.232,13788.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
992,16374.466,16377.332,13789.999,13804.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
993,16377.432,16433.399,13805.632,13805.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994,16592.566,16594.632,13820.932,13830.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
995,16594.799,16634.399,13831.132,13872.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
996,16634.466,16634.599,13873.299,13873.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
997,16640.432,16640.499,13874.099,13874.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
998,16769.932,16773.999,13874.866,13876.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
999,16791.532,16791.732,13877.266,13877.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,16791.966,16792.132,13885.366,13887.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001,16792.766,16793.299,13888.632,13888.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002,16793.666,16793.732,13890.532,13892.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1003,16799.832,16800.032,13892.666,13902.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004,16801.832,16823.699,13906.932,13911.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1005,16824.099,16824.299,13952.599,13970.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006,16824.899,16825.099,13970.366,13970.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,16828.299,16830.299,13970.566,13970.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008,16869.766,16873.699,13970.632,13972.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,16874.232,16877.232,14158.666,14254.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,16877.399,16877.432,14254.332,14316.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,16877.499,16882.966,14316.866,14316.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,16883.499,16890.532,14317.366,14318.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,16890.832,16891.132,14319.466,14319.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,16891.699,16891.966,14358.499,14359.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,16892.099,16892.199,14360.132,14360.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,16892.599,16928.332,14360.299,14361.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,17012.932,17013.866,14362.099,14383.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,17013.999,17014.332,14394.966,14395.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,17015.199,17064.466,14395.499,14397.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,17067.666,17068.066,14403.266,14403.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,17077.466,17080.666,14404.432,14452.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,17080.766,17083.066,14513.799,14522.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,17090.232,17091.566,14718.166,14718.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,17096.599,17096.899,14718.732,14718.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,17097.266,17101.599,14718.932,14719.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,17101.732,17101.999,14726.699,14730.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,17103.966,17104.099,14733.399,14758.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,19991.532,20001.998,14758.699,14758.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,20003.398,20003.432,14772.732,14790.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1030,20003.598,20003.632,14791.732,14796.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,20003.665,20004.332,14798.266,14798.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1032,20004.598,20007.098,14798.532,14798.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,20007.898,20007.932,14799.432,14836.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,20007.998,20010.365,14864.432,14864.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,20010.465,20010.498,14866.132,14866.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,20012.465,20013.032,14866.432,14866.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,20013.165,20013.265,14869.499,14869.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,20014.332,20014.632,14870.032,14897.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,20014.698,20014.732,14897.932,14898.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,20014.998,20015.432,14898.632,14899.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,20016.198,20018.232,14903.299,14904.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,20142.732,20144.332,14904.332,14904.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,20151.098,20151.165,14904.866,14905.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,20151.298,20191.465,14906.699,14918.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,20199.132,20202.765,14930.999,14931.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,20203.098,20205.065,14935.732,14944.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,20205.232,20205.265,15071.166,15073.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,20205.365,20208.032,15076.266,15145.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,20397.232,20399.132,15150.066,15151.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,20469.432,20469.698,15153.799,15154.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,20546.932,20547.532,15154.332,15235.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,20550.798,20558.398,15235.366,15235.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,20685.498,20685.598,15235.766,15235.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,20685.965,20685.998,15235.999,15236.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,20693.265,20696.698,15239.432,15240.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,20696.931,20697.031,15242.632,15269.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,20697.365,20697.698,15269.866,15281.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1058,20697.898,20698.031,15326.866,15350.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1059,20698.098,20700.665,15352.666,15352.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,20701.631,20702.598,15359.399,15362.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1061,20702.865,20702.965,15391.366,15391.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062,20703.165,20705.431,15395.666,15395.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1063,20707.498,20712.165,15403.066,15408.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1064,20712.498,20712.565,15410.432,15411.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,NA,NA,15470.599,15470.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1066,NA,NA,15470.699,15470.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1067,NA,NA,15480.732,15480.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1068,NA,NA,15482.866,15482.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1069,NA,NA,15492.132,15530.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,NA,NA,15535.266,15657.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1071,NA,NA,15780.099,15794.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1072,NA,NA,15794.999,15797.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1073,NA,NA,15799.799,15799.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1074,NA,NA,15807.332,15809.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1075,NA,NA,15811.332,15813.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1076,NA,NA,15813.366,15813.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1077,NA,NA,15813.766,15813.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1078,NA,NA,15814.232,15814.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,NA,NA,15819.366,15820.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1080,NA,NA,15821.432,15821.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1081,NA,NA,15829.632,15830.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,NA,NA,15830.699,15830.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,NA,NA,15855.699,15855.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,NA,NA,15856.666,15857.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1085,NA,NA,15857.432,15859.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,NA,NA,15859.866,15860.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,NA,NA,15860.932,15861.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,NA,NA,15862.899,15865.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,NA,NA,16142.766,16144.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,NA,NA,16144.432,16144.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,NA,NA,16148.732,16148.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,NA,NA,16155.166,16155.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,NA,NA,16156.766,16156.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1094,NA,NA,16160.466,16160.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1095,NA,NA,16167.166,16175.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,NA,NA,16176.132,16176.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1097,NA,NA,16178.866,16182.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1098,NA,NA,16183.299,16185.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,NA,NA,16185.866,16185.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,NA,NA,16270.532,16374.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,NA,NA,16377.332,16377.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,NA,NA,16433.399,16444.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1103,NA,NA,16558.866,16592.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,NA,NA,16594.632,16594.799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,NA,NA,16634.399,16634.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,NA,NA,16634.599,16640.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,NA,NA,16640.499,16646.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,NA,NA,16768.666,16769.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,NA,NA,16773.999,16791.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,NA,NA,16791.732,16791.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,NA,NA,16792.132,16792.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,NA,NA,16793.299,16793.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113,NA,NA,16793.732,16799.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1114,NA,NA,16800.032,16801.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,NA,NA,16823.699,16824.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,NA,NA,16824.299,16824.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1117,NA,NA,16825.099,16828.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,NA,NA,16830.299,16837.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,NA,NA,16869.432,16869.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,NA,NA,16873.699,16874.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,NA,NA,16877.232,16877.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,NA,NA,16877.432,16877.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,NA,NA,16882.966,16883.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,NA,NA,16890.532,16890.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,NA,16891.132,16891.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,NA,NA,16891.966,16892.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1127,NA,NA,16892.199,16892.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,NA,NA,16928.332,17012.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,NA,NA,17013.866,17013.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1130,NA,NA,17014.332,17015.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1131,NA,NA,17064.466,17067.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1132,NA,NA,17068.066,17077.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,NA,NA,17080.666,17080.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,NA,NA,17083.066,17090.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,NA,NA,17091.566,17096.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,NA,NA,17096.899,17097.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,NA,NA,17101.599,17101.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1138,NA,NA,17101.999,17103.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1139,NA,NA,17104.099,17104.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1140,NA,NA,19991.365,19991.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141,NA,NA,20001.998,20003.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,NA,NA,20003.432,20003.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,NA,NA,20003.632,20003.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1144,NA,NA,20004.332,20004.598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,NA,NA,20007.098,20007.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146,NA,NA,20007.932,20007.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,NA,NA,20010.365,20010.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1148,NA,NA,20010.498,20012.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,NA,NA,20013.032,20013.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1150,NA,NA,20013.265,20014.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1151,NA,NA,20014.632,20014.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152,NA,NA,20014.732,20014.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1153,NA,NA,20015.432,20016.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1154,NA,NA,20018.232,20018.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1155,NA,NA,20105.498,20106.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,NA,NA,20111.732,20113.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1157,NA,NA,20144.332,20151.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,NA,NA,20151.165,20151.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1159,NA,NA,20191.465,20199.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,NA,NA,20202.765,20203.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1161,NA,NA,20205.065,20205.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1162,NA,NA,20205.265,20205.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1163,NA,NA,20208.032,20210.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,NA,NA,20214.932,20216.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,NA,NA,20332.465,20343.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1166,NA,NA,20346.832,20366.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1167,NA,NA,20372.098,20396.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1168,NA,NA,20399.132,20400.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,NA,NA,20426.498,20466.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,NA,NA,20467.332,20469.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,NA,NA,20469.698,20472.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,NA,NA,20483.198,20546.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1173,NA,NA,20547.532,20550.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1174,NA,NA,20558.398,20559.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,NA,NA,20685.765,20685.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1176,NA,NA,20685.998,20693.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,NA,NA,20696.698,20696.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1178,NA,NA,20697.031,20697.365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,NA,NA,20697.698,20697.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,NA,NA,20698.031,20698.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,NA,NA,20700.665,20701.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,NA,NA,20702.598,20702.865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1183,NA,NA,20702.965,20703.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,NA,NA,20705.431,20707.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1185,NA,NA,20712.165,20712.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,NA,NA,20712.565,20737.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
